TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-25,2026-06-25,FO,NSE,STO,67406,,ADANIENSOL,,2026-08-25,2026-08-25,1680.00,PE,ADANIENSOL26AUG1680PE,0.00,0.00,0.00,282.85,0.00,282.85,1507.90,229.25,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67316,,ADANIENSOL,,2026-07-28,2026-07-28,1460.00,PE,ADANIENSOL26JUL1460PE,52.00,57.45,50.75,57.45,57.45,61.35,1507.90,57.45,20250,3375,16,16330477.50,15,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,83445,,ADANIENSOL,,2026-06-30,2026-06-30,1240.00,CE,ADANIENSOL26JUN1240CE,0.00,0.00,0.00,262.00,262.00,262.00,1507.90,269.00,6075,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67388,,ADANIENSOL,,2026-08-25,2026-08-25,1360.00,PE,ADANIENSOL26AUG1360PE,0.00,0.00,0.00,99.05,0.00,99.05,1507.90,60.25,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65839,,ADANIENSOL,,2026-07-28,2026-07-28,1640.00,PE,ADANIENSOL26JUL1640PE,0.00,0.00,0.00,161.50,161.50,161.50,1507.90,174.10,4050,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65781,,ADANIENSOL,,2026-06-30,2026-06-30,1300.00,PE,ADANIENSOL26JUN1300PE,1.55,1.55,0.70,1.00,0.75,1.60,1507.90,1.00,336150,-8775,164,144032951.25,129,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67409,,ADANIENSOL,,2026-08-25,2026-08-25,1760.00,CE,ADANIENSOL26AUG1760CE,0.00,0.00,0.00,71.30,0.00,71.30,1507.90,55.45,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67405,,ADANIENSOL,,2026-08-25,2026-08-25,1680.00,CE,ADANIENSOL26AUG1680CE,0.00,0.00,0.00,91.00,0.00,91.00,1507.90,75.60,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65840,,ADANIENSOL,,2026-07-28,2026-07-28,1680.00,CE,ADANIENSOL26JUL1680CE,38.00,38.00,31.00,31.00,31.00,35.00,1507.90,41.45,16875,0,14,16200877.50,14,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65832,,ADANIENSOL,,2026-07-28,2026-07-28,1520.00,CE,ADANIENSOL26JUL1520CE,86.00,100.60,85.00,86.00,86.00,86.00,1507.90,86.00,21600,16200,58,63151717.50,50,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65794,,ADANIENSOL,,2026-06-30,2026-06-30,1580.00,CE,ADANIENSOL26JUN1580CE,7.85,11.50,4.40,5.40,4.50,7.30,1507.90,5.40,247050,3375,504,540137227.50,400,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,51737,,ADANIENSOL,,2026-06-30,2026-06-30,1680.00,PE,ADANIENSOL26JUN1680PE,166.15,166.15,166.15,166.15,166.15,189.00,1507.90,172.55,1350,-2025,3,3738453.75,1,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67379,,ADANIENSOL,,2026-08-25,2026-08-25,1280.00,CE,ADANIENSOL26AUG1280CE,0.00,0.00,0.00,271.00,0.00,271.00,1507.90,279.05,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65842,,ADANIENSOL,,2026-07-28,2026-07-28,1720.00,CE,ADANIENSOL26JUL1720CE,27.00,31.00,22.75,24.95,22.75,28.75,1507.90,24.95,49950,12150,92,108543307.50,76,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67327,,ADANIENSOL,,2026-07-28,2026-07-28,1620.00,CE,ADANIENSOL26JUL1620CE,0.00,0.00,0.00,100.00,100.00,100.00,1507.90,57.80,1350,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,49382,,ADANIENSOL,,2026-06-30,2026-06-30,1600.00,CE,ADANIENSOL26JUN1600CE,4.45,7.95,3.10,3.85,3.20,5.45,1507.90,3.85,1207575,-146475,1608,1742478041.25,1271,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,83453,,ADANIENSOL,,2026-06-30,2026-06-30,1440.00,CE,ADANIENSOL26JUN1440CE,96.55,96.55,75.50,75.50,75.50,72.70,1507.90,75.50,37125,675,5,5133476.25,5,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65778,,ADANIENSOL,,2026-06-30,2026-06-30,1260.00,CE,ADANIENSOL26JUN1260CE,247.15,280.00,247.15,269.00,269.00,245.05,1507.90,249.05,83700,-2700,6,6177802.50,3,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,35593,,ADANIENSOL,,2026-06-30,2026-06-30,1100.00,CE,ADANIENSOL26JUN1100CE,0.00,0.00,0.00,430.00,430.00,430.00,1507.90,408.85,3375,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67404,,ADANIENSOL,,2026-08-25,2026-08-25,1640.00,PE,ADANIENSOL26AUG1640PE,0.00,0.00,0.00,255.05,0.00,255.05,1507.90,201.95,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67402,,ADANIENSOL,,2026-08-25,2026-08-25,1600.00,PE,ADANIENSOL26AUG1600PE,0.00,0.00,0.00,228.45,0.00,228.45,1507.90,176.25,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65833,,ADANIENSOL,,2026-07-28,2026-07-28,1520.00,PE,ADANIENSOL26JUL1520PE,85.00,85.00,75.00,82.25,82.50,80.15,1507.90,82.25,17550,16200,32,34523617.50,21,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65827,,ADANIENSOL,,2026-07-28,2026-07-28,1400.00,PE,ADANIENSOL26JUL1400PE,38.00,38.00,31.30,35.30,36.90,43.00,1507.90,35.30,72900,19575,68,65800282.50,56,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65797,,ADANIENSOL,,2026-06-30,2026-06-30,1620.00,PE,ADANIENSOL26JUN1620PE,89.85,122.95,89.85,115.25,119.95,128.85,1507.90,115.25,27675,-4050,14,16294263.75,14,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,83454,,ADANIENSOL,,2026-06-30,2026-06-30,1440.00,PE,ADANIENSOL26JUN1440PE,4.65,4.75,2.25,4.00,3.50,7.65,1507.90,4.00,114750,-45900,152,148127096.25,129,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65787,,ADANIENSOL,,2026-06-30,2026-06-30,1420.00,PE,ADANIENSOL26JUN1420PE,2.95,3.15,1.80,2.60,2.75,5.20,1507.90,2.60,50625,-34425,128,122909973.75,125,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,83440,,ADANIENSOL,,2026-06-30,2026-06-30,1120.00,PE,ADANIENSOL26JUN1120PE,0.45,0.45,0.20,0.20,0.20,0.30,1507.90,0.20,87075,0,21,15879543.75,8,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,35611,,ADANIENSOL,,2026-06-30,2026-06-30,1100.00,PE,ADANIENSOL26JUN1100PE,0.40,0.50,0.40,0.50,0.50,0.40,1507.90,0.00,18225,-1350,3,2228411.25,3,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67395,,ADANIENSOL,,2026-08-25,2026-08-25,1520.00,CE,ADANIENSOL26AUG1520CE,0.00,0.00,0.00,145.05,0.00,145.05,1507.90,134.60,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67383,,ADANIENSOL,,2026-08-25,2026-08-25,1320.00,CE,ADANIENSOL26AUG1320CE,0.00,0.00,0.00,245.85,0.00,245.85,1507.90,250.20,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67304,,ADANIENSOL,,2026-07-28,2026-07-28,1260.00,PE,ADANIENSOL26JUL1260PE,0.00,0.00,0.00,19.85,19.85,19.85,1507.90,14.05,1350,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67318,,ADANIENSOL,,2026-07-28,2026-07-28,1500.00,PE,ADANIENSOL26JUL1500PE,74.20,76.35,65.50,74.25,75.15,78.75,1507.90,74.25,130950,1350,110,116555186.25,69,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,67410,,ADANIENSOL,,2026-08-25,2026-08-25,1760.00,PE,ADANIENSOL26AUG1760PE,0.00,0.00,0.00,342.00,0.00,342.00,1507.90,288.15,0,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,83444,,ADANIENSOL,,2026-06-30,2026-06-30,1200.00,PE,ADANIENSOL26JUN1200PE,0.65,0.95,0.65,0.95,0.95,1.10,1507.90,0.95,221400,-675,7,5674016.25,7,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65824,,ADANIENSOL,,2026-07-28,2026-07-28,1360.00,CE,ADANIENSOL26JUL1360CE,0.00,0.00,0.00,144.30,144.30,144.30,1507.90,190.70,675,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65820,,ADANIENSOL,,2026-07-28,2026-07-28,1280.00,CE,ADANIENSOL26JUL1280CE,0.00,0.00,0.00,242.00,242.00,242.00,1507.90,252.70,675,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65792,,ADANIENSOL,,2026-06-30,2026-06-30,1540.00,CE,ADANIENSOL26JUN1540CE,13.45,23.70,9.55,11.65,10.10,14.00,1507.90,11.65,410400,-99900,1525,1603125742.50,1345,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,41251,,ADANIENSOL,,2026-06-30,2026-06-30,1400.00,CE,ADANIENSOL26JUN1400CE,120.00,124.55,110.00,110.00,110.00,103.95,1507.90,110.00,313200,-2025,5,5128346.25,5,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,65782,,ADANIENSOL,,2026-06-30,2026-06-30,1340.00,CE,ADANIENSOL26JUN1340CE,0.00,0.00,0.00,151.55,151.55,151.55,1507.90,170.10,8775,0,0,0.00,0,F1,675,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103490,,INDHOTEL,,2026-06-30,2026-06-30,645.00,CE,INDHOTEL26JUN645CE,0.00,0.00,0.00,48.30,48.30,48.30,720.65,76.25,28000,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STF,58240,,INDHOTEL,,2026-08-25,2026-08-25,,,INDHOTEL26AUGFUT,736.00,736.00,729.00,730.60,732.00,731.85,720.65,730.60,94000,3000,13,9514300.00,13,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103494,,INDHOTEL,,2026-06-30,2026-06-30,665.00,CE,INDHOTEL26JUN665CE,57.15,57.15,57.15,57.15,57.15,59.40,720.65,56.45,227000,0,1,722150.00,1,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126232,,INDHOTEL,,2026-06-30,2026-06-30,690.00,CE,INDHOTEL26JUN690CE,35.80,41.00,31.10,31.40,33.00,39.00,720.65,31.40,108000,-10000,14,10140450.00,10,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103524,,INDHOTEL,,2026-06-30,2026-06-30,755.00,CE,INDHOTEL26JUN755CE,0.15,0.15,0.10,0.10,0.10,0.90,720.65,0.10,303000,-12000,44,33225550.00,18,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103526,,INDHOTEL,,2026-06-30,2026-06-30,765.00,CE,INDHOTEL26JUN765CE,0.00,0.00,0.00,0.40,0.40,0.40,720.65,0.95,11000,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103732,,INDHOTEL,,2026-07-28,2026-07-28,630.00,CE,INDHOTEL26JUL630CE,100.00,100.00,100.00,100.00,100.00,94.00,720.65,97.10,1000,0,1,730000.00,1,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106431,,INDHOTEL,,2026-07-28,2026-07-28,765.00,CE,INDHOTEL26JUL765CE,0.00,0.00,0.00,8.70,0.00,8.70,720.65,14.45,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103873,,INDHOTEL,,2026-07-28,2026-07-28,800.00,CE,INDHOTEL26JUL800CE,2.90,3.50,1.15,2.35,2.75,2.75,720.65,2.35,90000,76000,135,108407600.00,88,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106501,,INDHOTEL,,2026-08-25,2026-08-25,540.00,CE,INDHOTEL26AUG540CE,0.00,0.00,0.00,130.60,0.00,130.60,720.65,187.10,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106583,,INDHOTEL,,2026-08-25,2026-08-25,820.00,PE,INDHOTEL26AUG820PE,0.00,0.00,0.00,157.90,0.00,157.90,720.65,102.10,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106530,,INDHOTEL,,2026-08-25,2026-08-25,680.00,PE,INDHOTEL26AUG680PE,0.00,0.00,0.00,52.40,0.00,52.40,720.65,19.25,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106528,,INDHOTEL,,2026-08-25,2026-08-25,670.00,PE,INDHOTEL26AUG670PE,0.00,0.00,0.00,46.85,0.00,46.85,720.65,16.20,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103741,,INDHOTEL,,2026-07-28,2026-07-28,670.00,PE,INDHOTEL26JUL670PE,2.75,3.30,2.75,3.30,3.30,5.00,720.65,9.00,16000,15000,26,17500150.00,17,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106389,,INDHOTEL,,2026-07-28,2026-07-28,655.00,PE,INDHOTEL26JUL655PE,0.00,0.00,0.00,33.15,0.00,33.15,720.65,5.95,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103737,,INDHOTEL,,2026-07-28,2026-07-28,650.00,PE,INDHOTEL26JUL650PE,1.65,1.90,1.50,1.90,1.90,1.65,720.65,5.15,59000,-4000,10,6517200.00,9,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106233,,INDHOTEL,,2026-07-28,2026-07-28,585.00,PE,INDHOTEL26JUL585PE,0.00,0.00,0.00,9.25,0.00,9.25,720.65,0.45,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126245,,INDHOTEL,,2026-06-30,2026-06-30,750.00,PE,INDHOTEL26JUN750PE,20.00,31.25,20.00,31.25,31.25,22.45,720.65,31.25,85000,2000,8,6191700.00,8,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126218,,INDHOTEL,,2026-06-30,2026-06-30,630.00,PE,INDHOTEL26JUN630PE,0.05,0.20,0.05,0.10,0.10,0.10,720.65,0.00,68000,-1000,13,8191500.00,7,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,125996,,INDHOTEL,,2026-06-30,2026-06-30,560.00,PE,INDHOTEL26JUN560PE,0.00,0.00,0.00,29.10,0.00,29.10,720.65,0.00,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103515,,INDHOTEL,,2026-06-30,2026-06-30,705.00,PE,INDHOTEL26JUN705PE,0.70,0.95,0.50,0.95,0.95,0.85,720.65,0.95,77000,-4000,12,8468550.00,11,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103523,,INDHOTEL,,2026-06-30,2026-06-30,745.00,PE,INDHOTEL26JUN745PE,0.00,0.00,0.00,96.40,0.00,96.40,720.65,27.15,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,45807,,INDHOTEL,,2026-06-30,2026-06-30,810.00,PE,INDHOTEL26JUN810PE,0.00,0.00,0.00,167.10,0.00,167.10,720.65,88.70,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103688,,INDHOTEL,,2026-07-28,2026-07-28,580.00,PE,INDHOTEL26JUL580PE,0.00,0.00,0.00,1.00,1.00,1.00,720.65,0.35,1000,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103690,,INDHOTEL,,2026-07-28,2026-07-28,590.00,PE,INDHOTEL26JUL590PE,0.00,0.00,0.00,16.50,0.00,16.50,720.65,0.55,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106326,,INDHOTEL,,2026-07-28,2026-07-28,625.00,PE,INDHOTEL26JUL625PE,0.00,0.00,0.00,20.45,0.00,20.45,720.65,2.30,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106391,,INDHOTEL,,2026-07-28,2026-07-28,665.00,PE,INDHOTEL26JUL665PE,2.80,3.15,2.35,3.15,3.15,2.55,720.65,3.15,30000,7000,24,16023350.00,16,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106437,,INDHOTEL,,2026-07-28,2026-07-28,785.00,PE,INDHOTEL26JUL785PE,0.00,0.00,0.00,126.00,0.00,126.00,720.65,69.30,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106522,,INDHOTEL,,2026-08-25,2026-08-25,640.00,PE,INDHOTEL26AUG640PE,0.00,0.00,0.00,32.30,0.00,32.30,720.65,8.95,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106524,,INDHOTEL,,2026-08-25,2026-08-25,650.00,PE,INDHOTEL26AUG650PE,0.00,0.00,0.00,36.80,0.00,36.80,720.65,11.00,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126243,,INDHOTEL,,2026-06-30,2026-06-30,740.00,PE,INDHOTEL26JUN740PE,12.00,19.45,12.00,18.70,18.00,15.75,720.65,18.70,69000,-14000,33,24924700.00,29,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106402,,INDHOTEL,,2026-07-28,2026-07-28,695.00,CE,INDHOTEL26JUL695CE,0.00,0.00,0.00,25.10,0.00,25.10,720.65,46.15,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103738,,INDHOTEL,,2026-07-28,2026-07-28,660.00,CE,INDHOTEL26JUL660CE,0.00,0.00,0.00,66.50,66.50,66.50,720.65,71.45,10000,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103734,,INDHOTEL,,2026-07-28,2026-07-28,640.00,CE,INDHOTEL26JUL640CE,0.00,0.00,0.00,84.00,84.00,84.00,720.65,88.25,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126252,,INDHOTEL,,2026-06-30,2026-06-30,820.00,CE,INDHOTEL26JUN820CE,0.00,0.00,0.00,1.05,0.00,1.05,720.65,0.05,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,45802,,INDHOTEL,,2026-06-30,2026-06-30,790.00,CE,INDHOTEL26JUN790CE,0.00,0.00,0.00,6.75,0.00,6.75,720.65,0.15,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126248,,INDHOTEL,,2026-06-30,2026-06-30,780.00,CE,INDHOTEL26JUN780CE,0.20,0.20,0.20,0.20,0.20,0.15,720.65,0.30,20000,0,5,3901000.00,1,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126230,,INDHOTEL,,2026-06-30,2026-06-30,680.00,CE,INDHOTEL26JUN680CE,48.50,48.50,45.50,45.50,45.50,46.80,720.65,42.10,162000,-4000,6,4362400.00,6,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103748,,INDHOTEL,,2026-07-28,2026-07-28,710.00,CE,INDHOTEL26JUL710CE,33.00,33.00,30.50,30.50,30.50,31.70,720.65,37.20,12000,2000,2,1483500.00,2,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106429,,INDHOTEL,,2026-07-28,2026-07-28,755.00,CE,INDHOTEL26JUL755CE,0.00,0.00,0.00,10.25,0.00,10.25,720.65,17.45,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106435,,INDHOTEL,,2026-07-28,2026-07-28,785.00,CE,INDHOTEL26JUL785CE,0.00,0.00,0.00,6.20,0.00,6.20,720.65,9.65,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106511,,INDHOTEL,,2026-08-25,2026-08-25,590.00,CE,INDHOTEL26AUG590CE,0.00,0.00,0.00,90.90,0.00,90.90,720.65,139.70,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106527,,INDHOTEL,,2026-08-25,2026-08-25,670.00,CE,INDHOTEL26AUG670CE,0.00,0.00,0.00,43.90,0.00,43.90,720.65,74.20,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106572,,INDHOTEL,,2026-08-25,2026-08-25,780.00,CE,INDHOTEL26AUG780CE,0.00,0.00,0.00,12.20,0.00,12.20,720.65,20.85,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103513,,INDHOTEL,,2026-06-30,2026-06-30,695.00,PE,INDHOTEL26JUN695PE,0.40,0.40,0.35,0.35,0.35,0.45,720.65,2.70,194000,-14000,17,11821050.00,11,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106406,,INDHOTEL,,2026-07-28,2026-07-28,715.00,CE,INDHOTEL26JUL715CE,0.00,0.00,0.00,18.95,0.00,18.95,720.65,34.45,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106526,,INDHOTEL,,2026-08-25,2026-08-25,660.00,PE,INDHOTEL26AUG660PE,0.00,0.00,0.00,41.65,0.00,41.65,720.65,13.45,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106403,,INDHOTEL,,2026-07-28,2026-07-28,695.00,PE,INDHOTEL26JUL695PE,7.40,7.40,7.40,7.40,7.40,13.95,720.65,16.35,3000,1000,1,702400.00,1,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103739,,INDHOTEL,,2026-07-28,2026-07-28,660.00,PE,INDHOTEL26JUL660PE,2.15,2.70,2.15,2.70,2.70,2.25,720.65,2.70,24000,0,4,2650150.00,4,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106342,,INDHOTEL,,2026-07-28,2026-07-28,645.00,PE,INDHOTEL26JUL645PE,0.00,0.00,0.00,28.50,0.00,28.50,720.65,4.45,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103735,,INDHOTEL,,2026-07-28,2026-07-28,640.00,PE,INDHOTEL26JUL640PE,0.00,0.00,0.00,2.20,2.20,2.20,720.65,3.80,1000,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103525,,INDHOTEL,,2026-06-30,2026-06-30,755.00,PE,INDHOTEL26JUN755PE,25.45,25.45,25.40,25.40,25.40,31.05,720.65,35.55,7000,0,6,4682550.00,2,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106398,,INDHOTEL,,2026-07-28,2026-07-28,685.00,CE,INDHOTEL26JUL685CE,0.00,0.00,0.00,28.75,0.00,28.75,720.65,52.80,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103736,,INDHOTEL,,2026-07-28,2026-07-28,650.00,CE,INDHOTEL26JUL650CE,0.00,0.00,0.00,76.00,76.00,76.00,720.65,79.70,10000,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126236,,INDHOTEL,,2026-06-30,2026-06-30,710.00,CE,INDHOTEL26JUN710CE,15.25,22.00,11.50,13.40,13.75,18.35,720.65,13.40,125000,-45000,92,66810400.00,64,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126234,,INDHOTEL,,2026-06-30,2026-06-30,700.00,CE,INDHOTEL26JUN700CE,27.00,31.50,21.00,22.10,23.00,27.70,720.65,22.10,363000,-22000,49,35567200.00,43,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103512,,INDHOTEL,,2026-06-30,2026-06-30,695.00,CE,INDHOTEL26JUN695CE,26.00,26.00,26.00,26.00,26.00,32.00,720.65,26.00,98000,0,1,721000.00,1,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126226,,INDHOTEL,,2026-06-30,2026-06-30,660.00,CE,INDHOTEL26JUN660CE,66.00,66.00,64.80,64.80,64.80,69.15,720.65,61.35,338000,-2000,3,2176800.00,3,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,126209,,INDHOTEL,,2026-06-30,2026-06-30,620.00,PE,INDHOTEL26JUN620PE,0.05,0.05,0.05,0.05,0.05,0.10,720.65,0.00,135000,-3000,3,1860150.00,3,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103493,,INDHOTEL,,2026-06-30,2026-06-30,655.00,PE,INDHOTEL26JUN655PE,0.00,0.00,0.00,0.35,0.35,0.35,720.65,0.10,71000,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,103485,,INDHOTEL,,2026-06-30,2026-06-30,615.00,PE,INDHOTEL26JUN615PE,0.00,0.00,0.00,0.35,0.35,0.35,720.65,0.00,7000,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106543,,INDHOTEL,,2026-08-25,2026-08-25,720.00,CE,INDHOTEL26AUG720CE,0.00,0.00,0.00,25.45,0.00,25.45,720.65,44.20,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106515,,INDHOTEL,,2026-08-25,2026-08-25,610.00,CE,INDHOTEL26AUG610CE,0.00,0.00,0.00,77.05,0.00,77.05,720.65,121.80,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106425,,INDHOTEL,,2026-07-28,2026-07-28,745.00,CE,INDHOTEL26JUL745CE,0.00,0.00,0.00,12.00,0.00,12.00,720.65,20.95,0,0,0,0.00,0,F1,1000,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,106566,,INDHOTEL,,2026-08-25,2026-08-25,760.00,CE,INDHOTEL26AUG760CE,0.00,0.00,0.00,15.75,0.00,15.75,720.65,27.20,0,0,0,0.00,0,F1,1000,,,,,
